50,50,50,0
48.444443,50.81967,52.32,0
43.243244,50,43.01,0
50,50,50,0
46.81818,50.0,56.72,0
53.18533,59.090908,43.79,1
51.183434,60.714287,52.71,1
51.686256,60.392155,47.77,1
51.174713,54.545452,56.72,1
54.0,66.666664,46.34,1
52.355236,55.208332,49.98,0
52.23261,66.666664,52.7,0
50,50,50,0
41.129032,50.0,46.84,0
50.85837,44.444443,48.3,0
50,50,48.86,1
50.5269,48.0,52.32,1
50,50,50,1
51.473297,50.0,49.49,1
49.6507,52.282158,55.57,1
51.70068,57.142857,50.0,0
53.058956,50.0,45.03,0
52.39726,25.0,45.53,0
49.19068,28.571428,50.55,0
55.72442,61.70213,49.81,0
8.0,33.333332,49.0,0
51.172417,50.0,51.04,0
51.167862,50.81967,50.08,0
51.608578,42.028984,49.76,0
48.051945,50,56.72,0
56.280838,38.88889,42.94,1
100.0,50,50.3,1
50,50,50,1
50,50,50,1
50,50,50,1
53.591953,59.615387,49.38,1
53.34847,48.780487,42.99,1
54.342983,66.666664,49.26,1
50,50,50,1
51.785717,60.0,45.09,1
50,50,50,0
56.82398,54.166668,49.0,0
49.212414,41.17647,51.82,0
53.666664,40.0,51.68,0
50,50,50,0
52.646046,47.058823,51.45,1
50.0,50.0,48.3,1
50.823,59.090908,52.26,1
51.63728,54.82234,41.59,1
50.051495,44.0,39.52,1
54.19246,31.25,47.43,0
53.073284,53.225807,52.32,0
52.812435,57.575756,47.53,0
50,50,50,0
50,50,49.9,0
50,50,45.03,0
50,50,54.59,0
50.33846,50.0,49.97,0
49.984444,56.0,50.64,0
53.73494,0.0,41.59,0
53.33854,63.636364,42.1,1
46.666668,50.0,47.16,1
46.780167,57.142857,49.95,1
50.4065,50.0,52.32,1
50,50,50,1
52.188007,0.0,41.59,0
51.336147,57.142857,52.71,0
50.07353,55.555557,54.25,0
51.839916,46.511627,44.61,0
50,50,50,0
51.37957,45.454544,47.81,1
51.672962,44.999996,52.56,1
50.921055,53.846157,45.8,1
50,50,50,1
50,50,50,1
51.41628,58.333332,51.45,0
53.13059,42.307693,50.64,0
50,50,50,0
50.275906,40.625,47.38,0
49.197594,60.0,46.84,0
55.99735,61.589405,46.78,1
57.57162,66.666664,51.68,1
56.830944,75.0,45.1,1
53.005463,60.0,51.73,1
52.85421,56.52174,49.9,1
39.945652,45.454544,48.92,1
50,50,50,1
45.360825,100.0,47.38,1
50,50,50,1
52.716896,64.28571,49.9,1
49.16067,40.0,55.57,0
49.163517,55.555557,49.95,0
47.589615,32.142857,50.0,0
49.966377,50.0,49.83,0
50,50,50,0
50,50,50,1
45.168297,50,50.08,1
50,50,50,1
50.95368,33.333332,46.84,1
47.59887,33.333332,45.03,1
49.733334,33.333332,53.42,0
50,50,50,0
49.234768,53.19149,50.41,0
48.131474,28.571428,44.88,0
46.80851,50,50.77,0
51.241585,47.002396,48.19,1
54.227406,100.0,48.3,1
52.83812,59.59596,49.98,1
54.906166,60.0,47.03,1
52.089462,56.53884,47.81,1
51.43791,58.82353,49.26,0
51.329556,68.29268,54.52,0
46.46154,66.666664,49.54,0
51.486347,58.333332,51.73,0
52.13115,0.0,47.38,0
53.493786,58.91813,52.32,1
52.252254,42.857143,50.41,1
50,50,50,1
53.08057,100.0,42.94,1
52.645863,50.0,52.7,1
50,50,50,0
53.1784,47.74194,46.34,0
53.752537,16.666666,51.45,0
55.872482,60.0,50.11,0
61.8267,0.0,51.73,0
50.6917,40.476192,52.32,0
49.614643,0.0,45.95,0
43.125,0.0,45.04,0
50,50,50,0
47.656254,50.0,56.7,0
61.00918,66.666664,48.86,1
55.021458,68.965515,49.81,1
50,50,50,1
50,50,50,1
49.649883,51.428574,47.38,1
50.478012,25.0,47.03,0
50,50,50,0
50,50,50,0
52.884617,50.0,43.36,0
49.48221,51.28205,45.09,0
61.966602,50.0,45.03,1
50,50,50,1
50.860653,42.307693,48.38,1
47.85832,42.857143,46.78,1
49.158154,43.749996,49.54,1
48.681545,48.837208,51.01,0
50.253967,66.666664,47.38,0
52.343132,35.294117,49.38,0
50.617283,61.904762,51.89,0
54.814003,50.0,50.77,0
49.81057,57.575756,50.36,1
51.828297,60.46512,50.98,1
50.485058,53.333332,49.95,1
50,50,50,1
49.65596,57.142857,49.9,1
49.961685,20.0,52.56,0
48.675613,26.31579,45.34,0
49.741905,44.999996,52.32,0
50.02516,31.818182,45.14,0
53.063457,44.444443,52.26,0
50,50,52.39,1
50,50,54.96,1
50,50,54.34,1
50,50,47.22,1
50,50,54.59,1
50,50,50,0
50,50,56.72,0
50,50,50,0
50.53929,55.072464,52.32,0
51.14656,53.061222,49.95,0
51.978416,59.2233,49.26,1
51.083797,54.285713,49.76,1
51.08628,56.9863,45.1,1
50,50,50,1
54.66903,54.545452,43.36,1
53.35045,59.148937,48.35,1
49.73357,61.904762,53.36,1
53.618423,42.105263,45.09,1
50,50,50,1
50,50,50,1
51.527824,50.909092,49.95,0
54.178886,25.0,44.12,0
47.959183,0.0,52.67,0
50,50,50,0
52.713177,40.0,47.53,0
54.1638,58.82353,47.77,1
49.090908,50.0,51.89,1
52.596317,61.971832,52.32,1
50,50,50,1
50,50,50,1
52.030075,33.333332,50.77,0
51.106426,54.385963,54.25,0
56.944443,75.0,47.59,0
51.207058,38.70968,48.35,0
52.156864,52.63158,50.08,0
50,50,50,0
50,50,50,0
54.545452,53.846157,49.98,0
50.58043,77.77778,55.29,0
51.959766,47.058823,51.82,0
49.252293,46.00939,47.53,1
47.88955,33.898304,49.0,1
50,50,50,1
47.512234,55.882355,54.59,1
48.93617,51.612904,44.12,1
49.414585,46.268654,50.64,1
51.38298,33.333332,44.88,1
50.638714,40.0,48.92,1
55.555557,0.0,48.77,1
50,50,50,1
52.747253,66.666664,54.01,0
62.7451,50,46.78,0
50,50,50,0
50.371624,18.181818,45.04,0
50,50,50,0
50.338165,58.333332,50.8,1
53.012047,50.0,45.8,1
50,50,50,1
51.40116,62.068962,54.52,1
49.716362,46.511627,53.36,1
50,50,50,0
50,50,50,0
51.126926,50.609756,48.35,0
53.51759,55.555557,47.43,0
55.67261,78.57143,56.72,0
51.693592,62.5,47.03,0
52.35669,33.333332,44.98,0
50,50,50,0
46.104927,57.142857,52.71,0
45.76478,47.61905,52.03,0
50.2521,75.0,54.52,1
50.0,46.666668,50.64,1
49.57877,51.11111,54.25,1
50,50,50,1
50,50,50,1
50,50,50,1
50,50,50,1
50.19608,52.7027,52.39,1
48.757637,63.157894,55.57,1
50.0,50.0,47.03,1
46.391323,50.0,50.08,0
52.451538,40.0,50.94,0
51.633804,50.0,49.97,0
50,50,50,0
49.58288,53.75494,52.32,0
50,50,45.14,1
50,50,50.0,1
51.476456,59.090908,53.49,1
51.885925,28.571428,56.72,1
48.67187,60.0,50.8,1
51.821022,39.39394,51.89,1
53.163788,66.666664,49.76,1
48.33703,25.0,48.93,0
50.435112,60.0,49.0,0
50,50,50,0
50,50,50,0
50,50,50,0
52.425877,61.53846,56.7,1
50.680275,69.230774,42.1,1
53.97584,59.090908,50.08,1
50.789753,45.945946,49.95,1
50.18647,53.030304,50.64,1
53.033585,47.058823,47.59,0
50,50,50,0
53.125,48.780487,44.88,0
50.896286,47.36842,50.41,0
51.361996,52.173916,44.12,0
49.57608,53.333332,48.92,0
50,50,50,0
50.303642,60.0,54.25,0
52.358974,53.333332,49.95,0
52.1109,50.0,49.9,0
51.74346,50.413223,50.0,1
49.592396,38.095238,52.04,1
50.144928,59.322037,49.0,1
51.156464,50.0,50.77,1
50.739773,68.75,55.29,1
50,50,50,1
55.98546,51.47059,49.98,1
55.6449,44.999996,44.12,1
49.291786,50.0,50.3,1
50,50,50,1
51.114285,64.28571,46.84,0
51.417004,8.333333,52.67,0
51.09161,51.47059,52.7,0
54.432987,61.842102,47.53,0
53.345726,54.545452,50.36,0
51.77373,29.62963,46.34,0
52.529037,54.49438,52.32,0
52.526596,37.5,45.14,0
53.370396,50.0,55.57,0
50,50,50,0
55.785122,80.0,54.25,1
51.860023,50.0,46.19,1
53.436558,57.142857,51.89,1
56.126022,46.153843,43.79,1
50,50,50,1
50.429893,54.069767,47.59,1
50.858723,66.666664,42.99,1
50,50,50,1
51.812218,43.47826,43.38,1
50.51465,46.83544,42.94,1
51.904655,60.869564,50.8,0
50.603733,49.090908,49.95,0
54.990726,56.57143,50.64,0
50,50,50,0
50,50,50,0
50,50,50,0
50.80796,42.105263,50.08,0
52.07852,66.666664,46.78,0
50.723473,43.85965,45.53,0
53.274464,50.0,50.36,0
50,50,50,1
51.735016,30.0,44.12,1
51.101604,48.97959,46.59,1
44.147156,40.0,47.16,1
50,50,50,1
50,50,50,1
50.174824,52.252254,54.52,1
50,50,50,1
50.211353,66.666664,49.54,1
54.70942,65.71429,48.93,1
47.163692,40.476192,48.77,0
50.479614,14.285714,47.43,0
50,50,50,0
49.572647,0.0,48.3,0
51.284916,57.446808,49.49,0
50,50,50,0
50,50,50,0
52.670013,65.11628,50.3,0
51.35893,58.0,53.02,0
49.92366,51.515152,46.59,0
49.699703,48.97959,47.03,1
51.033447,62.7907,50.77,1
51.55127,50.0,47.38,1
53.79768,59.090908,48.3,1
52.232292,71.79487,50.64,1
50,50,50,1
50,50,50,1
50,50,50.36,1
54.60405,75.0,47.03,1
52.539577,50.0,44.98,1
50.69916,34.615387,45.34,0
50.949024,47.22222,44.61,0
50,50,50,0
51.681324,55.555557,41.59,0
51.681538,52.173916,44.12,0
47.333332,33.333332,49.26,1
50.64449,48.0,47.38,1
49.46619,40.0,46.59,1
53.398212,58.90411,45.34,1
56.05263,72.413795,48.93,1
50,50,50,0
50.58744,49.25373,50.08,0
50.570087,49.107143,49.0,0
54.418777,67.69231,50.64,0
55.207844,55.714287,53.02,0
53.918865,51.72414,55.57,1
53.11094,44.999996,44.98,1
51.21275,53.030304,45.04,1
48.21151,47.36842,53.96,1
51.93542,48.1203,51.73,1
58.69595,54.054054,47.38,0
61.183144,59.64912,56.72,0
60.744133,54.09836,47.53,0
53.297443,60.294117,45.53,0
53.23436,63.41463,52.32,0
50,50,50,0
50,50,50,0
50,50,50,0
53.640068,18.181818,46.84,0
51.092896,50.0,48.86,0
50.914635,64.583336,56.72,0
44.864864,30.76923,50.0,0
50.7107,34.482758,51.73,1
50.64586,46.153843,52.71,1
50,50,50,1
53.93759,60.0,50.08,1
53.677174,60.0,52.32,1
49.70505,50.0,50.8,1
52.9623,62.295082,53.42,1
51.127243,39.285713,48.86,1
52.506676,43.47826,49.0,1
50.956936,50.0,45.34,1
53.374233,25.0,52.23,0
50,50,50,0
49.126705,40.0,47.81,0
50,50,50,0
50,50,50,0
50.052246,35.48387,47.53,0
52.32975,51.836735,52.32,0
54.7973,41.17647,54.25,0
53.72689,52.727272,50.11,0
51.86953,57.446808,49.0,0
55.092594,59.45946,49.98,1
51.31833,55.813953,50.0,1
50,50,50,1
50.6183,60.0,44.98,1
50.57337,46.268654,49.54,1
50,50,50,1
50,50,50,1
51.292446,57.971012,51.89,1
53.288986,37.5,50.64,1
50,50,50,1
50.838066,56.769825,48.35,1
52.63275,28.571428,48.3,1
54.47761,0.0,44.98,0
50,50,50,0
53.514526,28.0,50.08,0
52.19421,50.0,46.34,0
50,50,50,0
50,50,50,1
56.9797,50.0,52.67,1
52.105263,76.190475,49.12,1
52.278854,50.0,39.52,1
50.83799,51.70068,50.36,1
50,50,50,0
58.90851,58.333332,54.25,0
50,50,50,0
55.510204,59.50413,47.03,0
52.9263,54.347824,48.3,0
52.45098,100.0,52.7,1
50,50,50,1
51.380234,50.0,49.54,1
51.785717,66.666664,48.3,1
46.85393,36.363636,47.53,1
49.794235,75.0,51.68,0
48.023254,40.0,48.86,0
54.499306,45.161293,46.34,0
55.555557,50.0,49.0,0
50,50,50,0
51.143913,41.88034,49.98,0
49.505703,52.777775,48.19,0
51.742107,51.394424,46.34,0
59.46792,33.333332,54.52,0
52.017063,55.882355,41.59,0
52.28473,40.0,52.7,1
50,50,50,1
51.537292,49.6,47.59,1
62.863533,67.02128,44.12,1
68.13115,59.45946,49.9,1
50,50,50,1
51.949963,57.142857,47.53,1
50,50,50,1
50,50,50,1
49.25467,61.71171,50.36,1
53.435375,61.363636,45.53,0
51.225697,59.090908,51.89,0
54.6371,58.333332,50.98,0
65.88235,75.0,52.04,0
60.365852,62.5,53.49,0
50.76142,40.0,49.81,0
51.55523,45.76271,45.53,0
50,50,50,0
50,50,50,0
51.75601,50.0,47.81,0
51.386482,69.230774,50.17,1
56.729263,39.39394,47.59,1
56.020943,67.64706,47.53,1
49.35484,50.0,50.41,1
53.403866,63.157894,48.94,1
51.821587,56.060604,48.92,0
50.920246,37.5,48.38,0
54.19793,50.0,48.35,0
51.51411,56.0,47.53,0
48.054142,47.36842,47.59,0
49.8576,61.428574,51.89,1
50,50,50,1
50,50,50,1
57.317074,52.173916,46.19,1
55.51291,30.434782,45.14,1
58.18182,42.857143,48.77,0
50.92578,60.0,45.03,0
50,50,50,0
52.81637,49.36709,45.34,0
52.229748,55.450237,52.32,0
51.59635,49.090908,53.36,1
62.435234,66.666664,48.19,1
50,50,50,1
56.03912,63.51351,50.08,1
54.304634,64.28571,52.26,1
50.365158,45.454544,49.81,1
48.04754,100.0,48.94,1
50,50,50,1
50.969105,47.22222,48.86,1
49.895725,62.222225,56.7,1
50.59778,53.896103,49.49,0
50.109013,50.980392,53.36,0
50,50,50,0
50.5618,46.0,50.36,0
57.260277,37.5,49.0,0
50,50,50,0
50,50,50,0
52.491272,49.321266,48.35,1
50,50,50,1
46.0272,44.444443,56.7,1
48.269466,53.333332,42.1,1
50.764748,70.83333,49.9,1
50,50,50,0
50.222027,50.0,48.3,0
53.589108,40.0,53.49,0
50,50,50,0
51.360947,50.0,50.94,0
57.79817,80.769226,52.56,1
50,50,50,1
58.601284,68.49315,48.77,1
55.35918,65.682655,52.32,1
44.472683,100.0,53.96,1
50.697674,0.0,51.89,0
50,50,50,0
50,50,50,0
54.19223,68.35443,54.52,0
53.44971,56.993008,50.64,0
50.702145,46.268654,47.81,0
49.447807,45.454544,50.36,0
55.730602,64.91228,50.08,0
50.683594,63.636364,51.68,0
50.24053,66.98113,52.67,0
57.960896,53.333332,52.56,1
59.02439,93.74999,53.49,1
50,50,50,1
51.887276,52.56065,48.35,1
51.306095,66.666664,50.64,1
56.37299,52.777775,47.21,1
55.743374,80.0,47.48,1
52.283306,52.941177,50.41,1
50,50,50,1
54.394905,71.052635,49.95,1
50.87822,50.0,47.43,0
50,50,48.35,0
50,50,45.03,0
50,50,48.86,0
50,50,49.76,0
51.65605,52.491104,48.38,0
51.408028,50.45045,52.32,0
51.85547,61.458336,49.98,0
50,50,50,0
51.338764,53.19149,50.11,0
51.22046,52.238808,50.08,1
49.77169,55.0,45.03,1
50.62475,52.57732,46.34,1
51.359516,60.0,56.72,1
50.58927,14.285714,45.14,1
70.37038,100.0,48.35,0
50,50,50,0
51.193848,54.166668,55.57,1
52.083336,46.666668,52.32,1
52.314693,51.428574,49.95,1
49.68874,56.25,44.61,1
50,50,50,1
50,50,50,0
57.142857,50,46.34,0
50,50,50,0
48.454636,20.689655,47.53,0
51.785717,54.545452,46.84,0
50,50,50,1
59.20543,59.25926,49.26,1
50,50,50,1
52.733597,59.25926,46.78,1
53.056282,48.4375,49.49,1
51.418995,52.941177,47.43,0
52.164368,66.666664,53.36,0
53.043476,59.090908,50.77,0
50,50,50,0
54.115097,39.285713,43.36,0
56.606945,70.588234,50.94,0
52.22052,48.648647,42.99,0
50,50,50.11,0
50.74184,60.0,53.49,0
50,50,46.84,0
50,50,46.78,0
52.0143,40.0,53.42,0
50,50,50,1
52.542374,33.333332,54.59,1
50.850784,53.731342,49.26,1
53.466953,42.857143,45.34,1
50.82873,53.488373,50.41,1
53.222694,55.714287,52.56,1
51.361233,52.380955,48.38,1
53.266922,51.041668,45.14,1
50,50,50,1
50.88919,33.333332,48.3,1
50.97002,50.0,49.49,0
50.23511,50.0,49.95,0
51.204105,51.923077,46.78,0
53.50563,44.444443,53.36,0
50.90959,48.051945,47.53,0
43.749996,40.0,52.56,1
51.17109,44.444443,52.32,1
50,50,50,1
50,50,50,1
49.73545,100.0,49.54,1
48.31804,25.0,44.12,0
49.464287,50.0,53.42,0
50,50,50,0
44.99295,18.75,45.53,0
56.47059,66.666664,45.8,0
52.196384,57.258064,50.77,0
50.937157,54.222225,44.12,0
50.44433,59.89305,54.25,0
49.549007,54.7619,56.7,0
50.13798,46.76806,48.19,0
50,50,50,1
51.087128,49.655174,48.38,1
50,50,50,1
50,50,50,1
49.62406,35.0,51.82,1
50.959133,47.67442,51.04,1
52.47619,66.666664,48.86,1
50.754715,51.923077,46.78,1
53.27731,47.058823,50.64,1
50.07722,46.70659,52.56,1
50,50,50,0
47.945206,63.636364,45.8,0
50.83572,65.18519,53.49,0
50,50,50,0
50.742996,48.648647,55.57,0
50.770504,52.22222,49.26,0
51.050682,34.782608,47.53,0
51.751385,56.549522,47.81,0
51.197437,48.598133,50.0,0
53.81438,50.0,49.76,0
50.546448,54.545452,44.12,1
56.818184,41.17647,48.35,1
54.545452,55.555557,50.11,1
50,50,50,1
50,50,50,1
58.695652,64.28571,48.77,1
47.181965,38.46154,49.98,1
51.237114,44.444443,47.53,1
50,50,50,1
50,50,50,1
50.56543,50.0,51.82,0
51.543068,43.3121,48.19,0
49.61598,23.076921,52.39,0
49.372383,0.0,51.73,0
52.125984,60.714287,47.59,0
50.696205,56.09756,52.67,1
49.961823,50.892857,44.61,1
52.708057,78.57143,50.17,1
56.049385,100.0,45.1,1
52.629272,60.0,49.54,1
50,50,50,0
53.711483,49.074074,48.93,0
50,50,51.45,0
50,50,43.36,0
50,50,50,0
47.377625,53.333332,48.86,0
55.072464,69.230774,52.32,0
53.13459,60.0,47.59,0
55.37459,57.142857,45.53,0
52.328766,66.666664,53.96,0
50,50,50,1
50.184673,36.0,52.71,1
50,50,50,1
51.423325,66.666664,52.7,1
50.31572,65.30612,50.64,1
50,50,50,1
57.723076,66.666664,56.7,1
52.45347,52.173916,45.34,1
58.666664,100.0,49.38,1
51.968506,66.666664,52.04,1
48.309425,52.0,52.67,0
50,50,50,0
45.120934,54.545452,50.08,0
50,50,50,0
50.331356,50.434784,48.35,0
50.09671,75.0,51.45,1
51.846153,50.0,48.3,1
53.857624,66.666664,50.8,1
48.87218,52.678574,46.34,1
50,50,50,1
50,50,50,0
52.57271,50.0,45.8,0
45.968884,12.5,50.17,0
50,50,50,0
49.82497,39.130436,48.35,0
45.679012,44.444443,52.04,1
52.766533,65.71429,49.97,1
54.282063,50.431034,47.59,1
50,50,50,1
50,50,50,1
41.89189,0.0,54.25,0
50,50,50,0
49.616783,45.454544,48.35,0
49.8645,30.76923,47.43,0
46.764706,20.0,50.64,0
45.454544,68.75,48.94,1
52.96,64.70589,54.52,1
50,50,50,1
50,50,50,1
50.0,52.066116,49.49,1
44.302643,40.0,47.81,0
50.26738,63.636364,50.36,0
54.094917,52.941177,47.48,0
49.92343,37.5,43.79,0
51.1804,59.45946,48.92,0
51.303383,47.272728,51.89,1
50,50,50,1
52.335556,37.837837,48.38,1
50.420166,50.0,42.99,1
50,50,50,1
49.775116,55.294117,48.35,0
51.693157,34.782608,51.73,0
51.143333,58.333332,45.8,0
48.7787,55.963303,52.7,0
52.01613,45.333336,49.98,0
54.70397,34.042553,47.81,0
55.714287,33.333332,47.43,0
50.588234,33.333332,52.04,0
50.282383,46.80851,53.49,0
50,50,50,0
50,50,50,1
50.216194,49.69325,48.38,1
50.75911,53.16456,49.0,1
51.634666,51.063828,47.53,1
50,50,47.03,1
50,50,50,0
48.550724,50.0,47.53,0
52.011375,45.454544,49.83,0
55.865273,54.545452,50.08,0
51.750973,55.454544,50.41,0
50.076504,53.448277,50.98,1
50,50,50,1
50.57003,59.090908,49.76,1
50.42316,51.98675,47.43,1
50,50,50,1
51.2,68.181816,50.41,1
54.83871,50.0,49.95,1
48.968513,50.136986,48.19,0
51.10988,40.0,53.36,0
50,50,50,0
50.3749,55.555557,50.3,0
50.39267,61.53846,51.45,0
52.65144,61.11111,51.82,1
50,50,50,1
53.30311,70.83333,39.52,1
51.179016,48.314606,50.36,1
50,50,50,1
50.24766,70.0,47.81,1
51.68801,61.016953,50.64,1
52.679592,59.375,50.77,1
50.142776,56.818184,55.57,1
50.555264,50.0,52.04,1
54.7259,59.52381,53.96,0
53.394707,58.163265,48.77,0
51.879196,38.636364,46.34,0
52.193214,37.037037,47.53,0
51.095512,43.333332,45.03,0
52.188183,58.82353,48.77,0
54.413193,0.0,49.49,0
53.765182,61.363636,50.0,0
49.559795,56.862743,54.25,0
53.410286,25.0,50.77,0
64.768684,33.333332,45.34,1
50,50,50,1
50,50,50,1
49.320568,63.157894,47.59,1
50,50,50,1
49.773193,20.0,50.3,0
51.8732,66.666664,50.64,0
49.033504,41.818184,47.81,0
50,50,50,0
49.979786,45.714287,49.83,0
52.389877,46.846848,45.95,1
53.00752,57.142857,47.03,1
50,50,50,1
52.01523,54.285713,50.94,1
53.7428,60.714287,52.39,1
50.965412,53.623188,48.19,1
50.125565,58.617332,55.57,1
50,50,50,1
50,50,50,1
54.03868,44.444443,51.73,1
51.473225,52.57143,47.53,0
50.0,48.837208,47.59,0
52.704716,43.243244,44.12,0
40.32258,25.0,45.14,0
50.645565,72.413795,56.7,0
50.299133,61.135372,56.72,0
48.316833,57.8125,49.76,0
49.788586,46.153843,49.98,0
51.333332,48.387096,50.17,0
49.67801,36.17021,48.35,0
53.40159,63.302753,52.32,1
54.262978,54.285713,50.3,1
53.38983,55.555557,47.81,1
50,50,50,1
51.892147,47.826088,44.61,1
45.428974,55.555557,46.78,0
59.206585,90.322586,48.77,0
49.969154,52.30769,48.38,0
50,50,50,0
49.087593,66.666664,50.11,0
50.093212,63.93443,54.25,1
60.089687,60.0,50.64,1
51.396446,57.84314,50.0,1
48.76418,48.076923,44.88,1
48.87218,45.714287,45.8,1
53.095238,47.61905,49.54,0
52.941177,46.153843,55.29,0
50,50,50,0
45.575756,71.42857,49.97,0
50.3304,46.34146,53.49,0
51.823177,42.682926,47.53,1
54.50033,82.35294,47.81,1
50,50,50,1
50,50,49.49,1
50,50,50,1
50,50,46.34,1
50,50,47.53,1
50,50,47.03,1
51.811348,56.25,53.96,1
49.711815,55.555557,52.03,1
52.824577,65.0,47.43,0
53.654022,61.290325,50.3,0
49.831364,50.0,49.54,0
51.926414,63.529415,47.21,0
51.687904,42.857143,42.1,0
57.142857,100.0,50.36,1
50,50,50,1
50,50,50,1
50,50,50,1
51.825108,49.6,48.35,1
49.942703,48.93617,49.95,0
50.877716,50.0,49.0,0
53.299915,43.47826,51.89,0
50.919582,59.64912,49.9,0
50.31074,64.5,53.36,0
60.43956,50.0,50.55,1
51.46873,43.589745,44.12,1
51.88431,41.666664,44.98,1
51.768597,71.42857,45.53,1
50,50,50,1
57.093822,36.842106,48.35,0
50.91743,0.0,51.45,0
52.73028,0.0,50.36,0
51.53374,67.741936,49.95,0
51.02649,43.749996,48.92,0
46.958984,55.238094,48.77,1
50.876526,53.125,47.59,1
50.267838,48.993286,50.98,1
48.16972,56.25,48.93,1
50.872818,56.09756,49.26,1
49.60815,51.851852,44.61,0
50.137222,54.071663,52.39,0
50,50,47.81,0
50.73657,33.333332,50.11,0
50,50,50,0
50,50,50,0
50,50,49.9,0
53.31565,54.166668,49.76,0
52.272728,66.666664,50.3,0
58.5,65.21739,47.21,0
50.1933,47.761192,50.0,0
50.210087,50.0,49.26,0
49.871468,50.0,49.38,1
50.82735,54.455444,46.34,1
50,50,50,1
50.747036,51.219513,52.32,1
54.17799,62.857143,50.08,1
52.609478,60.824745,50.0,1
50.946144,50.537636,48.35,1
48.13801,45.833332,50.77,1
50,50,50,1
56.41498,50.0,53.96,1
57.49705,33.333332,50.55,0
50.29586,50.0,53.36,0
49.691837,64.28571,54.01,0
53.548386,36.363636,51.73,0
53.89408,66.666664,49.49,0
50,50,50,0
50,50,50,0
50.21097,45.2381,50.08,1
52.9728,47.321426,50.3,1
53.469852,62.5,50.8,1
50.43755,50.0,49.9,1
52.22349,68.42105,53.36,1
51.142223,38.88889,49.0,0
52.30216,54.807693,46.56,0
50.576923,54.248363,42.1,0
53.341614,55.68182,55.57,0
50,50,50,0
50,50,47.21,1
50.033737,55.76923,49.83,1
52.380955,42.105263,48.35,1
50.598648,56.818184,49.26,1
55.22689,66.666664,51.89,1
50.04314,0.0,50.08,0
50.262436,0.0,55.29,0
50.86546,32.65306,49.9,0
47.33728,57.84062,48.19,0
53.12706,44.444443,52.67,0
51.710766,56.45161,50.94,1
53.115265,80.0,52.32,1
60.744987,74.44445,49.38,1
56.289978,62.5,53.42,1
53.035973,43.835617,45.14,1
53.522415,62.343098,49.26,0
53.438526,51.908394,44.61,0
52.136986,43.786983,48.35,0
53.093365,46.34146,47.21,0
54.923275,50.0,50.0,0
51.0574,44.11765,50.41,0
50,50,50,0
50,50,50,0
50.034966,43.85965,52.56,0
50,50,50,0
51.92698,60.46512,53.49,1
52.814056,52.7027,53.36,1
51.72916,48.71795,54.34,1
50.802242,44.444443,43.38,1
50.378925,50.909092,44.61,1
50,50,50,0
50,50,50,0
50,50,55.29,1
50,50,49.9,1
54.037266,45.454544,49.0,1
51.631477,100.0,49.38,1
52.057926,63.636364,53.49,1
45.9799,60.0,47.03,0
44.979366,47.058823,45.09,0
50,50,50,0
51.718094,39.130436,47.59,0
50,50,50,0
51.477627,61.818184,55.57,0
52.95263,33.333332,45.03,0
52.580296,56.953644,49.0,0
52.010723,57.64706,54.25,0
52.70073,0.0,50.11,0
50,50,50,1
51.528694,52.941177,50.0,1
53.668343,57.142857,50.41,1
52.331608,52.272728,47.59,1
51.28467,49.65035,50.77,1
48.382656,69.38776,50.0,1
51.359516,30.76923,48.77,1
46.52833,36.363636,45.8,1
50,50,50,1
46.42857,25.0,50.3,1
51.355614,40.74074,46.19,0
47.128376,66.666664,52.56,0
50,50,50,0
51.13913,59.477127,48.35,0
53.73494,81.818184,56.7,0
52.407536,80.0,49.49,0
58.12562,0.0,47.03,0
54.06275,50.0,50.64,0
59.40594,61.53846,50.41,0
50.94754,61.11111,52.71,0
48.037544,55.95238,55.57,1
50,50,50,1
50,50,54.25,1
50,50,49.0,1
50,50,49.26,1
50.02525,54.037266,49.26,1
51.415092,54.83871,44.12,1
51.735123,53.846157,51.01,1
50,50,50,1
50.882877,56.68449,48.77,1
52.765274,52.727272,50.08,0
49.856037,0.0,45.1,0
50.129993,44.444443,45.34,0
52.23103,52.5,46.34,0
50.0,60.0,52.26,0
56.790123,100.0,54.96,1
50,50,50,1
51.830826,50.0,47.81,1
49.369583,35.294117,47.77,1
50,50,50,1
53.14136,20.0,51.4,0
55.539146,0.0,45.53,0
50.548244,51.28205,48.93,0
50.794064,42.857143,51.73,0
51.13594,47.89272,42.94,0
50,50,50,0
62.15213,61.53846,54.52,0
52.325943,43.333332,46.34,0
53.64865,65.86103,49.54,0
50,50,50,0
51.187283,55.614975,47.53,1
51.646667,48.71795,55.57,1
52.381874,51.31579,50.0,1
54.716984,60.199005,50.3,1
53.819157,77.77778,53.42,1
51.998688,61.607143,49.95,1
50,50,50,1
50,50,50,1
56.57568,81.25,50.0,1
53.76379,73.07692,49.54,1
52.767708,0.0,45.03,0
55.218216,55.357143,50.3,0
52.63158,33.333332,56.72,0
50,50,52.7,0
50,50,50,0
54.01662,35.714287,55.57,0
54.04085,60.0,52.23,0
46.57682,30.76923,50.08,0
50,50,50,0
52.538074,33.333332,45.1,0
50,50,50,1
50,50,50,1
50.027702,52.941177,51.4,1
48.139217,50.0,50.0,1
48.837208,55.696205,49.26,1
53.98887,70.588234,53.42,1
50,50,50,1
49.27536,64.70589,48.35,1
